ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1399,31,21337.347926508388,0.12315651030891156,0,15,0,0,-15
1400,18,59154.54371490184,0.18587510782213837,1,456,5322,2231,7097
1401,65,20310.39539837653,0.04456453437541394,1,89,6100,1342,7353
1402,40,21508.455388826525,0.3265468222480894,0,75,0,0,-75
1403,32,58863.5179154302,0.09057184741426688,0,34,0,0,-34
1404,37,35059.528623301136,0.34766141735760303,0,57,0,0,-57
1405,55,29948.57126927945,0.02983099908889787,1,426,10775,1388,11737
1406,38,82821.73258897687,0.17314525062904126,1,234,5495,1662,6923
1407,25,31623.793157600572,0.2371625556183633,1,51,5511,1396,6856
1408,40,20107.47445330066,0.020490919676137528,1,453,6863,1592,8002
1409,29,21669.32038608645,0.02766368660194058,1,1678,8776,2737,9835
1410,49,25623.6941186647,0.12385092363426466,1,2086,6226,1633,5773
1411,35,27999.41351132361,0.12496911119529147,1,224,8776,1438,9990
1412,35,30840.92749848615,0.04344587481303633,1,172,11274,1851,12953
1413,21,30596.72976360731,0.21308742880450665,1,177,10943,4299,15065
1414,29,59047.37306104451,0.0023734414066712345,1,797,9163,4149,12515
1415,46,21265.868106295886,0.09472747177631745,1,989,6071,1522,6604
1416,36,87570.31951766576,0.3631687860396741,1,798,5491,2454,7147
1417,24,42900.287861551304,0.31904883626866126,0,8,0,0,-8
1418,62,29072.366623210237,0.08038691093219856,1,281,5244,2796,7759
1419,27,20291.90588583588,0.08086793901700286,1,341,9162,1419,10240
1420,44,80290.37977689254,0.07900438609717947,1,156,6069,1568,7481
1421,18,21611.645644278986,0.13995418552290587,1,138,31936,1543,33341
1422,48,56780.39816934138,0.19050723319219123,1,230,6076,2084,7930
1423,30,41878.21236937646,0.08300467555472486,0,36,0,0,-36
1424,23,20444.676141499876,0.06918569675931761,0,31,0,0,-31
1425,33,22168.88324111134,0.16590454819938594,0,4,0,0,-4
1426,38,28763.20635233708,0.011703607090300478,0,47,0,0,-47
1427,25,23793.999517994638,0.06711571982650869,1,747,14728,1514,15495
1428,57,20633.571843803456,0.12307091421208098,1,347,10600,4729,14982
1429,69,20364.49378271917,0.34256288774775273,1,262,8057,1883,9678
1430,28,21240.02223943597,0.007614719691771141,1,224,6797,1457,8030
1431,35,24615.08377885939,0.08187424760749018,1,243,9236,2478,11471
1432,22,24814.382861022033,0.006444309447254941,1,263,5381,1499,6617
1433,50,28431.415468313247,0.06791392376585847,1,589,5789,3249,8449
1434,50,37620.250628506314,0.05414325612823688,1,569,5741,1934,7106
1435,27,22096.98435139235,0.10528530074278482,0,81,0,0,-81
1436,23,25998.711637736647,0.1275559787815882,1,221,8733,1802,10314
1437,42,24798.211550371587,0.03156221640738868,1,350,5358,2442,7450
1438,35,33785.22959817539,0.07826432189616878,1,351,6442,1387,7478
1439,54,20552.983978477983,0.06745687039489706,0,42,0,0,-42
1440,59,20228.697046199235,0.01611091856065835,1,112,6178,2187,8253
1441,45,27508.40176842486,0.11182634387752088,1,371,9523,1573,10725
1442,49,30324.441649827615,0.023906566651314787,1,218,6067,1488,7337
1443,23,21892.78488947971,0.16419236884905325,1,230,42374,1443,43587
1444,24,45539.7542419176,0.0035549427473743488,1,162,8532,2200,10570
1445,32,22689.204514506524,0.20817546298381476,0,23,0,0,-23
1446,51,34455.27659421902,0.3574577286323798,0,176,0,0,-176
1447,32,23162.016023044333,0.4773725321208054,0,18,0,0,-18
1448,70,32629.79265336157,0.12922051296401393,1,991,7170,1543,7722
1449,23,21096.827422425362,0.004388720139611428,1,135,5337,1421,6623
1450,29,27015.824858353822,0.08145610246032962,0,3,0,0,-3
1451,29,28404.941477248525,0.05112235967746861,1,431,6363,2863,8795
1452,22,21138.671462595743,0.14556445051285175,1,265,5832,6267,11834
1453,18,23349.311372364526,0.3802464612043096,1,1076,5966,1596,6486
1454,73,22898.815357336804,0.13492116169194704,1,273,6358,1962,8047
1455,32,27213.612328641266,0.25178231763858105,0,39,0,0,-39
1456,19,26886.35300781861,0.13891719799658597,1,1891,7440,4885,10434
1457,23,28731.69022230665,0.2580311943914165,0,52,0,0,-52
1458,24,22833.96351924855,0.06620413649994948,1,1942,5770,1824,5652
1459,23,20102.57268810227,0.10554363556031959,1,671,5564,1599,6492
1460,20,22108.57155182937,0.23560143602172168,1,330,6083,1728,7481
1461,33,21984.95132658441,0.12363599905768786,1,435,10022,5312,14899
1462,18,29555.077924324094,0.10425776834061738,1,70,12874,1372,14176
1463,70,38898.4907727835,0.20932221020614866,1,1392,9134,1358,9100
1464,68,31248.837687741685,0.23270915118888763,1,468,9302,1427,10261
1465,25,26477.59885548256,0.024800468300845167,1,1037,15021,2624,16608
1466,31,21669.030899418733,0.03896758724088346,0,2,0,0,-2
1467,56,34997.99127593561,0.19949504974468277,1,183,5536,5210,10563
1468,44,26690.745007466594,0.09709783268951831,1,208,12732,1464,13988
1469,68,24440.68908816763,0.21068676373724568,1,137,9258,1563,10684
1470,54,27476.897317426963,0.15225475482838108,0,71,0,0,-71
1471,59,27656.397283328803,0.10844881922523848,0,21,0,0,-21
1472,20,33320.17908390374,0.004352405286053414,1,643,6557,1878,7792
1473,32,25543.88111433366,0.042066464566242405,1,1144,7741,1430,8027
1474,33,24704.52025757373,0.07442675221478082,1,795,8767,1471,9443
1475,31,23978.71460620316,0.23184121848741737,0,38,0,0,-38
1476,27,20900.716109272937,0.05745424203066201,1,307,7342,1385,8420
1477,61,38662.579352953406,0.07985444484237635,1,1638,9632,1418,9412
1478,54,77671.07635694147,0.20019852431956495,1,233,8454,1756,9977
1479,25,29917.06417862187,0.15259243115321353,1,114,10719,1720,12325
1480,73,24799.64293950474,0.1603941580499666,0,7,0,0,-7
1481,57,27787.949238446807,0.5240282107499252,0,50,0,0,-50
1482,25,36715.565551073974,0.26773284915428947,1,2354,8726,1959,8331
1483,22,20293.902780162724,0.013377931813113187,1,410,5612,6920,12122
1484,62,48856.2570720117,0.13417900387307802,1,133,5787,2196,7850
1485,40,21536.03502261962,0.2377735050496173,1,1410,17661,2234,18485
1486,31,21704.89434765375,0.13259124914863452,0,39,0,0,-39
1487,73,20675.506561501308,0.0010714327237539298,1,381,10568,1931,12118
1488,56,41135.72268648471,0.026377252391752693,1,157,6726,1648,8217
1489,64,41250.077229452196,0.05726486083081113,0,1,0,0,-1
1490,42,28045.543927546685,0.009937596786744055,1,305,10051,1840,11586
1491,41,22595.727404293884,0.13224122095880356,1,1513,5327,1432,5246
1492,73,36801.13682221243,0.03360097425737659,0,32,0,0,-32
1493,25,33886.2273529887,0.07398002317564202,1,1419,8083,2130,8794
1494,55,27702.87953137874,0.5081138364694441,0,122,0,0,-122
1495,20,22418.07415070404,0.2392769700843452,1,2561,12450,1574,11463
1496,23,46858.69282286196,0.18511343275114855,1,267,5577,1836,7146
1497,55,55064.38193569015,0.003966623918255669,1,336,6098,4885,10647
1498,52,43653.61084263748,0.07382916085376802,1,208,5258,2794,7844
1499,50,60056.65010692155,0.03278556783134104,0,21,0,0,-21
1500,22,23522.691650001147,0.03541448680367517,1,56,9352,1687,10983
1501,56,30259.767819701286,0.3243601546244883,1,377,18451,1546,19620
1502,68,67844.69004122679,0.1741077686836932,0,33,0,0,-33
1503,27,21349.000385921667,0.0006537502370556174,1,1827,12424,3044,13641
1504,28,49235.11842431358,0.16610556300737309,1,1496,6271,1629,6404
1505,53,21411.996155627585,0.10865896846897287,1,691,5685,1492,6486
1506,52,30265.56861868138,0.10253871780391792,1,1542,6125,1451,6034
1507,18,36486.073159956875,0.1246088773698546,1,1421,5644,1720,5943
1508,34,20691.18907382276,0.3387197045228917,1,400,10988,2653,13241
1509,31,27218.022039012623,0.027149765930051594,1,282,6420,1380,7518
1510,50,20150.68131764167,0.18934906476335822,1,312,6369,1480,7537
1511,21,29575.3326836671,0.0007924297644941505,1,1463,12174,1627,12338
1512,21,34077.19975044048,0.10936446039390071,1,362,7243,1538,8419
1513,49,21404.10288038377,0.006828519795290006,1,550,6498,1517,7465
1514,27,25124.101174760308,0.12815268519562875,1,1166,6663,1822,7319
1515,33,22481.186114371576,0.3389366591906212,0,37,0,0,-37
1516,30,21301.901849853533,0.011583041996759445,1,258,12501,2421,14664
1517,28,69193.38568957044,0.010373716796839206,1,874,7408,1343,7877
1518,55,24845.047195289688,0.32738211839038117,0,18,0,0,-18
1519,60,26842.92709811553,0.014143393064999302,1,640,12669,1505,13534
1520,66,63460.21839122286,0.03043728043100589,1,243,8446,1514,9717
1521,68,21237.7959977191,0.10816895590473803,1,1292,10506,3852,13066
1522,24,49391.1648666398,0.092398263616758,1,1152,6205,1524,6577
1523,45,25805.041192335473,0.10089480747497064,1,99,15141,1384,16426
1524,34,26206.349311731617,0.023458266952125065,1,1052,12354,1452,12754
1525,20,20174.158585760702,0.21810696914929759,0,7,0,0,-7
1526,29,20096.15712082959,0.16582359997660623,1,918,6594,1773,7449
1527,36,24432.129744500264,0.12817143237557274,1,472,16636,1457,17621
1528,73,22584.164583527367,0.16347502909015815,0,54,0,0,-54
1529,66,33206.08885155196,0.4135684430533766,0,187,0,0,-187
1530,25,21866.410676306667,0.048386444764390704,1,527,5852,3223,8548
1531,37,39000.23455750443,0.2847830586065967,0,8,0,0,-8
1532,18,37044.43817393952,0.030417833907722562,1,902,8314,2415,9827
1533,24,20600.45384762816,0.0029973721161321663,1,195,5875,2051,7731
1534,28,25610.335180953014,0.03908461725773298,0,91,0,0,-91
1535,22,23786.021992242957,0.4207123978053745,0,18,0,0,-18
1536,26,23738.12218292258,0.06874078428327213,0,124,0,0,-124
1537,39,25269.992547646452,0.03131786325486168,0,44,0,0,-44
1538,21,24761.324044776204,0.14440087743155733,0,62,0,0,-62
1539,74,22005.241131540595,0.03667224047819072,0,132,0,0,-132
1540,26,30331.93413532583,0.10804255424461812,1,100,10266,1341,11507
1541,40,38889.082030501115,0.050952281699242076,1,132,14153,2200,16221
1542,21,25636.494630227164,0.3025124910929735,1,697,11626,1348,12277
1543,26,26573.696257126005,0.036076509892295126,1,192,5256,1364,6428
1544,22,20074.929431347653,0.008418724697812541,1,575,23478,1653,24556
1545,50,27279.974720818587,0.13155572048754738,1,287,5638,3387,8738
1546,27,22042.646548293047,0.16231381902772082,1,1764,6349,1848,6433
1547,31,158659.65947556554,0.02636776417371955,1,1139,7306,1533,7700
1548,23,29929.936263202006,0.04760708195277238,0,41,0,0,-41
1549,62,35664.74789222901,0.043694739725992096,1,1343,15079,2270,16006
1550,57,23620.904824934518,0.06540592160359612,1,693,6857,1450,7614
1551,29,24798.039976907494,0.09056777128715272,0,29,0,0,-29
1552,35,29140.07894983127,0.07262904010298571,1,835,5374,1846,6385
1553,68,28145.330879412344,0.13686888365990452,1,14,6896,1400,8282
1554,37,21775.943647597684,0.042602481140628104,1,85,8496,4688,13099
1555,74,34279.40018700015,0.1756571370793853,0,14,0,0,-14
1556,39,22258.833612365386,0.06569321780833733,1,511,7120,2103,8712
1557,35,24265.548560163785,0.004430887467181346,1,114,13385,1360,14631
1558,40,23522.169893585502,6.987828427826157e-05,1,427,6496,1623,7692
1559,45,40138.23362895983,0.07606818167023936,1,385,5787,1808,7210
1560,56,21990.01283955007,0.3294615445423183,1,82,15069,1337,16324
1561,24,40727.43859212015,0.027057604335929415,1,567,8444,1418,9295
1562,35,29003.97737562344,0.204269452139948,0,13,0,0,-13
1563,67,214797.58903754628,0.12151934099382342,1,624,6430,2157,7963
1564,75,23525.153223393827,0.36296176701611527,0,116,0,0,-116
1565,34,39642.599492021785,0.16566471804512237,1,328,12020,1539,13231
1566,40,37066.7752443249,0.09803248974984674,1,26,7693,2438,10105
1567,25,25630.216362257368,0.14846809165505653,1,270,8271,2451,10452
1568,20,47570.09914505852,0.06329033112554602,0,24,0,0,-24
1569,39,29463.290362601838,0.2843252249389871,0,7,0,0,-7
1570,51,30390.237747448606,0.03727229710859017,1,682,7430,1417,8165
1571,30,27001.613044495683,0.09444384157779004,0,14,0,0,-14
1572,21,26602.935761988032,0.2220915014219081,1,172,5747,2006,7581
1573,21,24359.785777728077,0.13522934646306184,0,43,0,0,-43
1574,73,27254.654872650244,0.0836667655955175,0,25,0,0,-25
1575,73,23470.614802896256,0.20952239857180846,0,9,0,0,-9
1576,22,48723.426243199894,0.02390913461288793,1,423,5474,1681,6732
1577,33,31064.944652835562,0.047344962910699784,1,138,6396,1661,7919
1578,62,20717.18639780626,0.044104807525186134,1,616,5363,1530,6277
1579,51,22665.0676802848,0.2627432870949635,0,176,0,0,-176
1580,62,20973.127477570823,0.2373357141127289,1,51,5651,1621,7221
1581,52,25428.463576064405,0.09976963143164508,0,69,0,0,-69
1582,54,20570.587291590182,0.125476260871674,1,464,5783,1724,7043
1583,30,41990.839120391465,0.31769587671196475,1,147,5824,1479,7156
1584,37,47095.6902506001,0.07201588366832208,1,187,26587,1391,27791
1585,58,95004.75481099101,0.09193033886962321,1,419,8952,1404,9937
1586,68,32895.690199430916,0.11933837496127615,0,69,0,0,-69
1587,29,20512.89561477447,0.014499102660292657,1,325,8662,1524,9861
1588,38,20198.77888022267,0.07677661151842896,1,571,10963,1386,11778
1589,67,29085.0490519675,0.09445724865093767,1,1352,5549,1343,5540
1590,43,23364.206666338392,0.30548464646251255,1,528,14306,1631,15409
1591,21,30026.040054310102,0.04570717573782078,1,93,7307,1446,8660
1592,29,29321.480435298476,0.03226878002592399,1,207,5625,1493,6911
1593,52,23632.287814693947,0.2801712560061238,0,75,0,0,-75
1594,40,22155.420107578957,0.1857627415895763,0,13,0,0,-13
1595,40,22150.499812047943,0.2965527421141312,0,1,0,0,-1
1596,18,20975.913679407466,0.0585778885644015,1,1093,6607,2369,7883
1597,72,30905.42712937456,0.2611474815027318,1,285,11657,5841,17213
1598,34,32139.651965154717,0.3147675052470429,1,1183,12688,1384,12889
1599,18,24005.55726708512,0.024483458400176926,1,857,6914,1671,7728
1600,33,25744.886478378165,0.015295453767931363,1,381,8231,2979,10829
1601,24,41167.113613666595,0.09198480080572223,1,116,6572,1474,7930
1602,25,21058.483693642134,0.05750702949831044,1,1079,5592,1525,6038
1603,21,26472.546433900854,0.17069104359151066,1,125,5452,1566,6893
1604,58,20866.76766361056,0.08997359350222633,1,107,12077,1668,13638
1605,26,38203.808935068235,0.23319253323191932,0,62,0,0,-62
1606,55,29504.731069584497,0.18837616174649952,0,1,0,0,-1
1607,43,23475.84773723806,0.013971766229069689,1,578,5819,1706,6947
1608,27,21332.035977437718,0.13481006153572436,0,253,0,0,-253
1609,40,22831.90037122794,0.07044183614427836,1,527,7312,3605,10390
1610,28,23675.463386814303,0.11723215045197485,0,138,0,0,-138
1611,62,22938.960629584602,0.11328819159937331,1,301,16935,1892,18526
1612,21,22342.037356391666,0.067640386806454,1,151,5544,2097,7490
1613,52,30283.26714600613,0.13139026455281633,0,27,0,0,-27
1614,24,27691.81407175925,0.08688837172373688,1,262,5819,2928,8485
1615,69,26446.95552161945,0.2995010379237961,1,401,9090,1671,10360
1616,20,32018.56262139192,0.41350413565320726,1,604,5249,1430,6075
1617,48,26078.38818890489,0.012321558226622242,1,429,11578,1816,12965
1618,25,80915.77900365804,0.012756411329124499,1,84,8309,2299,10524
1619,20,43889.56936970635,0.009937638718394273,1,175,7737,1771,9333
1620,21,44067.75405336414,0.008103859887444024,1,245,6537,1723,8015
1621,36,38844.78219245225,0.09635240925606817,1,470,12215,1371,13116
1622,32,22572.069484188774,0.021988900586430805,1,182,6422,2081,8321
1623,19,30435.794441177193,0.0953427357787739,1,1039,7414,1848,8223
1624,46,22001.35231735097,0.10349325612154213,1,311,9553,1793,11035
1625,22,39099.116465032464,0.024843076363448874,0,25,0,0,-25
1626,19,22933.18145444585,0.1780832136751009,1,238,19061,1550,20373
1627,28,29265.953995916097,0.026261758166869664,1,227,53042,1407,54222
1628,24,22009.13525083082,0.1685914660156958,1,264,26729,1690,28155
1629,62,28407.936790366257,0.0991777499006713,1,454,5856,2854,8256
1630,71,25364.94555206601,0.41041977644927313,1,655,13430,1479,14254
1631,22,20454.741931639714,0.20445341073941745,1,1208,14473,1344,14609
1632,33,42659.298639472654,0.03764199816823589,1,701,5252,1809,6360
1633,73,55022.357895193316,0.10112410847028536,1,1783,6432,1938,6587
1634,46,20443.45262245836,0.1972322278401583,0,27,0,0,-27
1635,49,45178.49263456564,0.1750407663957531,1,223,5809,1450,7036
1636,40,23649.720881318466,0.289600421743206,1,100,13190,1552,14642
1637,34,22345.24897865235,0.21335855177942822,0,16,0,0,-16
1638,23,20566.333890082264,0.18059670461715618,0,66,0,0,-66
1639,32,28903.64965637628,0.10939549218746425,1,83,296775,1856,298548
1640,36,22347.461044121992,0.006606038245328656,1,638,6574,2962,8898
1641,31,20966.717624204448,0.13507852460302733,1,164,6161,1492,7489
1642,43,31862.40396030515,0.08270017307108905,1,613,7122,1438,7947
1643,45,23816.045352365887,0.1683905727512612,1,197,7134,1549,8486
1644,66,32670.6604146785,0.012464107423048796,1,615,5316,1649,6350
1645,32,26081.730430631284,0.20322832441825406,0,42,0,0,-42
1646,70,38717.679502740306,0.0070818153040915115,0,16,0,0,-16
1647,22,24179.522845155236,0.02951930951585591,1,211,9004,2697,11490
1648,42,107469.1494581831,0.13177794417327973,0,21,0,0,-21
1649,20,48593.769077579265,0.15662077790541487,1,918,7355,2387,8824
1650,36,22297.07925553742,0.033909225332693145,1,462,5336,2658,7532
1651,29,24544.836377011783,0.17017131523813367,1,780,6011,1500,6731
1652,26,27888.106912038864,0.09793202407246902,1,747,6318,3420,8991
1653,30,20221.063053380356,0.23078940473001466,1,171,7767,1656,9252
1654,34,23393.486520503026,0.20284665753164946,1,129,5391,1343,6605
1655,22,40447.70966973025,0.04545682344038717,1,284,8646,1367,9729
1656,50,26160.615599227298,0.039572874450229736,1,779,5675,1404,6300
1657,22,21758.75010608904,0.20866963842420286,0,24,0,0,-24
1658,18,24551.815850840718,0.01816409242609666,1,1008,6835,1404,7231
1659,20,28119.946921319428,0.023766075820837722,1,672,7538,1847,8713
1660,56,23687.98951965031,0.02920240695775191,1,718,71990,1825,73097
1661,19,25650.014915271386,0.03421025163182988,1,234,5707,1475,6948
1662,45,47001.11571849382,0.20102019383310651,1,148,5885,1456,7193
1663,29,25433.277202311427,0.18083006858454806,1,1089,9367,1604,9882
1664,37,22502.3026561846,0.20337428599906565,1,609,7811,2043,9245
1665,57,42630.416634225876,0.2528918335952723,0,13,0,0,-13
1666,75,55730.16119505136,0.038984220381807884,1,51,7784,1624,9357
1667,23,23910.918807180187,0.03241709402488088,0,9,0,0,-9
1668,26,24633.503953690808,0.3327894260566528,1,693,7050,1363,7720
1669,36,24170.4607045785,0.09041362552398474,1,364,5691,2200,7527
1670,35,21822.821762521042,0.0012453596710709615,1,827,5300,2067,6540
1671,42,24410.94667633393,0.0927248085608266,0,33,0,0,-33
1672,46,22737.68211500265,0.04961822058103454,0,47,0,0,-47
1673,42,21643.557466983595,0.07697293124399139,1,565,6378,1665,7478
1674,33,46472.47132038623,0.38591127754684557,1,1253,5744,3411,7902
1675,26,23246.278215324382,0.28004464448485095,1,133,15457,1719,17043
1676,41,35970.192894038344,0.24123601141465015,1,461,5408,1468,6415
1677,26,41204.96352800207,0.09177716416697528,0,89,0,0,-89
1678,38,20803.30737603611,0.06595731838866013,0,23,0,0,-23
1679,43,23153.901040026958,0.09023888556903534,0,21,0,0,-21
1680,43,31114.92201015918,0.26538689530544496,1,443,7020,1600,8177
1681,26,25223.155419589246,0.3292098766173092,1,841,5936,2427,7522
1682,74,36050.93227716912,0.06441431404648522,1,243,5960,1344,7061
1683,42,23497.643198376154,0.027179699133006944,1,226,5257,3607,8638
1684,33,22806.50489626213,0.046117504601212216,1,273,7207,1620,8554
1685,38,29782.825189773255,0.21184260497790502,0,37,0,0,-37
1686,52,20202.294681281302,0.22544808452241477,0,30,0,0,-30
1687,56,22462.44585055858,0.13782967736255858,1,1203,8786,1452,9035
1688,37,20543.061970105886,0.060311840977343996,0,63,0,0,-63
1689,22,34600.07570398542,0.3036381722848307,1,150,5563,1371,6784
1690,30,82133.4334330404,0.14428048241774352,0,32,0,0,-32
1691,26,23720.22984747407,0.45000457975097746,0,100,0,0,-100
1692,35,40206.27833582031,0.006824666338876243,1,318,9819,1715,11216
1693,21,23116.614146869288,0.06638083628009336,1,245,6533,2708,8996
1694,62,21518.98829846946,0.09639231647962979,1,388,8048,1522,9182
1695,38,21127.89271058377,0.1612091734986353,0,15,0,0,-15
1696,21,31285.579303943738,0.0426348906454404,0,128,0,0,-128
1697,22,21212.59455650072,0.1282028100411881,0,202,0,0,-202
1698,60,26658.78838095789,0.04263968730001465,0,146,0,0,-146
1699,37,20470.740760514593,0.036327111931957305,1,209,8203,1422,9416
1700,41,38290.56830820885,0.20446591980846632,1,1189,6476,1836,7123
1701,23,24623.5199203127,0.038500150462682604,1,830,5698,1398,6266
1702,36,20169.206985168366,0.060383610944048975,1,1414,6296,1877,6759
1703,60,24323.38411860716,0.15749023491725542,1,1016,9846,1909,10739
1704,42,23541.49420440014,0.21918956082927676,1,1521,7104,1614,7197
1705,26,27969.490285214866,0.19676638880516586,1,429,8530,3796,11897
1706,66,27227.228026129087,0.09612042971092317,0,114,0,0,-114
1707,43,20421.884524778816,0.07623547734147608,0,26,0,0,-26
1708,18,53775.804589913925,0.20059890587071588,1,919,6719,2052,7852
1709,43,29023.251816405475,0.14041903465602062,1,423,7596,1584,8757
1710,70,31166.53998683834,0.12612799873116862,1,515,14257,1613,15355
1711,70,22833.578110049886,0.04571114465763002,1,498,11395,1419,12316
1712,20,24211.01680393561,0.21593601327566533,0,214,0,0,-214
1713,34,28252.485062018055,0.054859086522303514,1,19,7133,2017,9131
1714,33,20460.01334101185,0.03984374383860357,1,1950,7892,1887,7829
1715,57,30864.26752843936,0.21234930760491208,1,367,5379,3264,8276
1716,66,24509.158930515,0.003164143364289085,1,336,16855,1370,17889
1717,23,23384.878273706774,0.4159022798406804,1,2354,14740,1496,13882
1718,69,21080.556138298056,0.3159787788873393,0,0,0,0,0
1719,48,21337.49862487314,0.007129520639399117,1,415,14007,2449,16041
1720,45,24563.312304781484,0.09862901875594292,1,791,5432,1824,6465
1721,26,30872.559817392037,0.03524505227753343,1,355,10992,1966,12603
1722,52,25445.654360250017,0.03313376874945025,1,283,6671,1866,8254
1723,34,26266.970351225536,0.0012948628402227103,1,848,5340,3980,8472
1724,75,23454.388479422454,0.05421726794908945,1,1500,6644,2411,7555
1725,43,20385.540699002286,0.0536625735244867,1,850,13599,1505,14254
1726,65,25321.210803438076,0.059433477034683,1,320,5394,1358,6432
1727,54,20714.341498082773,0.028850195970721103,1,282,14877,1403,15998
1728,22,20374.203042211007,0.21082769579899083,1,338,11066,1407,12135
1729,28,26557.443593552074,0.025936201512890195,1,355,8709,2842,11196
1730,72,23971.51303700667,0.00535402095310366,1,1025,15440,1464,15879
1731,70,20580.018799173457,0.16928354458497774,0,10,0,0,-10
1732,32,21688.913830818583,0.09105781730555364,0,25,0,0,-25
1733,21,22861.213156441703,0.2566860362687195,1,1371,12507,1972,13108
1734,20,25409.971259806272,0.09617156345640272,1,159,5563,1602,7006
1735,22,20486.768442172764,0.06483693051454877,1,806,10235,2040,11469
1736,41,20657.38843874859,0.1672103316305615,1,395,6803,1360,7768
1737,19,25992.929418924108,0.17873326375874185,0,29,0,0,-29
1738,20,26115.6518052381,0.3536231715273826,0,35,0,0,-35
1739,47,28168.226447485627,0.04368377775542113,1,73,5720,2223,7870
1740,42,32534.09389607399,0.024874091279868647,1,167,7240,1523,8596
1741,31,34823.73254252277,0.009396174894992036,1,624,8228,1623,9227
1742,30,20639.960469872745,0.051530432035251934,1,101,5398,1903,7200
1743,47,40083.11618205119,0.3086951147090574,1,219,14255,1793,15829
1744,25,42498.90725751159,0.21649648769366145,0,27,0,0,-27
1745,35,20409.32394870593,0.11729792435020336,0,78,0,0,-78
1746,63,32411.993591342398,0.18708764408008854,1,214,7047,1376,8209
1747,60,26032.604115070717,0.11362656072557113,1,37,7364,4235,11562
1748,58,22712.35731778215,0.463306228166349,0,29,0,0,-29
1749,25,38825.201530613886,0.1841711140117887,1,684,5951,3771,9038
1750,53,22990.868575811055,0.024197310199158,1,327,8299,1382,9354
1751,18,29606.610290338325,0.12988639584339856,0,69,0,0,-69
1752,22,21093.203022676815,0.06972917461391186,1,203,14554,1952,16303
1753,20,30897.7694196319,0.002559098121233473,0,15,0,0,-15
1754,51,33943.49114467856,0.06500656028891887,0,88,0,0,-88
1755,67,20032.179556320054,0.09515745831661174,0,70,0,0,-70
1756,59,28491.63972014196,0.09502888274366528,0,56,0,0,-56
1757,70,25849.46896706162,0.07399871479974353,0,89,0,0,-89
1758,71,20761.417599827233,0.2624977313079058,1,175,9602,1384,10811
1759,75,21715.426780245165,0.004838763902906309,1,363,16542,1515,17694
1760,69,23995.449296956933,0.3552003843348739,1,192,6954,1549,8311
1761,68,25849.864304122806,0.09730668447655488,0,37,0,0,-37
1762,27,38543.81995783184,0.12374539807130736,1,299,12707,1643,14051
1763,25,20355.827257534722,0.05392253760975795,1,224,5937,1525,7238
1764,34,24552.443250678152,0.07915769754780375,1,622,9535,1566,10479
1765,34,21058.736472757126,0.48452751910811986,0,9,0,0,-9
1766,68,36054.09837191368,0.1575643925963516,1,690,14879,2063,16252
1767,48,20430.482538677163,0.17620336926831393,1,191,6526,1339,7674
1768,25,38047.89982799039,0.07254997975591262,1,693,5311,1642,6260
1769,19,25933.17809490815,0.3643025447125471,0,12,0,0,-12
1770,45,120533.33592235301,0.0717867793338087,0,120,0,0,-120
1771,35,26549.34429025117,0.005667289507891764,1,262,6053,1804,7595
1772,22,66216.0948767953,0.25167875649972343,1,577,11812,1750,12985
1773,33,29750.537411004832,0.08430138012430283,1,790,19626,9457,28293
1774,45,20015.341720925964,0.04477379538960117,0,40,0,0,-40
1775,28,28512.21520279416,0.05889910417807406,1,1502,9909,1823,10230
1776,66,41811.76516334277,0.031149644675155505,1,326,16124,1739,17537
1777,36,20780.420367555478,0.07575975506057021,1,153,74889,2881,77617
1778,62,23950.84991140986,0.195857260569908,1,1100,8801,6508,14209
1779,31,23226.287849965895,0.2839367439496893,0,37,0,0,-37
1780,26,23724.867855659544,0.050923988536799886,1,686,10608,1408,11330
1781,34,22127.52352758136,0.03940746463469368,1,761,15392,1448,16079
1782,43,26186.601857155412,0.052122171781872395,1,127,6885,1837,8595
1783,20,21278.35619367191,0.14903677718608638,1,109,5707,1405,7003
1784,25,21470.404639527358,0.16085845666021525,1,543,6038,1935,7430
1785,49,29865.175277489572,0.2356772371237192,0,6,0,0,-6
1786,74,44785.67396710544,0.08545140136347901,1,609,7191,1396,7978
1787,33,27386.84524063946,0.07948044949627511,1,274,6577,2194,8497
1788,40,26040.417440535886,0.124941373204121,1,593,10832,1389,11628
1789,36,23936.210389569234,0.006539346521477882,1,408,5760,2629,7981
1790,37,50351.026048200154,0.27409817167377803,0,260,0,0,-260
1791,45,46529.910588281586,0.0671379895031637,1,351,7082,2333,9064
1792,30,25312.336579766354,0.2563501571290105,1,127,5577,1360,6810
1793,29,21578.02955664234,0.20332306471019715,0,10,0,0,-10
1794,21,35378.53045207453,0.08078316817759408,0,182,0,0,-182
1795,67,20029.177313380816,0.03821743156942847,1,584,6734,2867,9017
1796,20,24397.93919500345,0.0500436512286641,1,527,8448,1582,9503
1797,46,24071.661412501704,0.0023768582853484184,1,29,10641,1683,12295
1798,52,21038.76527552398,0.03145434780516319,1,257,5524,1632,6899
1799,24,28171.64752510535,0.08251649616527829,1,353,14282,3401,17330
1800,56,22726.317767807745,0.1984492453251497,1,658,5262,1980,6584
1801,20,26267.82101708553,0.007081353100504668,1,640,53745,1528,54633
